case,profile,tier,run_dir,baseline_bundle,stap_bundle,candidate,motion_disp_rms_px,phase_rms_rad,mean_h1,mean_bg,mean_nuisance,n_h1_pf_main,n_h0_bg,n_h0_nuisance_pa,n_h1_alias_qc,auc_main_vs_bg,auc_main_vs_nuisance,fpr_floor_bg,fpr_floor_nuisance,thr@1e-04,tpr_main@1e-04,fpr_bg@1e-04,fpr_nuisance@1e-04,tpr_alias_qc@1e-04,thr@1e-03,tpr_main@1e-03,fpr_bg@1e-03,fpr_nuisance@1e-03,tpr_alias_qc@1e-03,thr_match_tpr@0p25,tpr_main_match@0p25,fpr_bg_match@0p25,fpr_nuisance_match@0p25,tpr_alias_qc_match@0p25,thr_match_tpr@0p5,tpr_main_match@0p5,fpr_bg_match@0p5,fpr_nuisance_match@0p5,tpr_alias_qc_match@0p5,thr_match_tpr@0p75,tpr_main_match@0p75,fpr_bg_match@0p75,fpr_nuisance_match@0p75,tpr_alias_qc_match@0p75
intraop025,ClinIntraOp-Pf-v1+motionx0p25_phasex0p25,paper,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/runs/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_baseline_mc_svd,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_stap,baseline_score,1.4349414110183716,0.15000000596046448,7015161.756455399,5866549.705182218,17441638.398275863,426,12046,290,290,0.626532759009088,0.04604176784847013,8.301510874979246e-05,0.0034482758620689655,133258554.46000257,0.0,0.00016603021749958492,0.0,0.0,54008908.87999994,0.0,0.001079196413747302,0.0,0.0,8995207.75,0.2511737089201878,0.1597210692346007,0.9896551724137931,0.9896551724137931,6255528.75,0.5,0.3303171177154242,1.0,1.0,4355240.875,0.7488262910798122,0.5414245392661464,1.0,1.0
intraop025,ClinIntraOp-Pf-v1+motionx0p25_phasex0p25,paper,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/runs/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_baseline_mc_svd,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_stap,stap_detector,1.4349414110183716,0.15000000596046448,1.331148493178014,1.3321128292533422,1.3528070815678301,426,12046,290,290,0.4970155483791008,0.41466731423020886,8.301510874979246e-05,0.0034482758620689655,1.633379385828973,0.0,0.00016603021749958492,0.0,0.0,1.5874979329109191,0.0,0.001079196413747302,0.0,0.0,1.3802508413791656,0.2511737089201878,0.24082683048314793,0.3482758620689655,0.3482758620689655,1.330786645412445,0.5,0.49975095467375064,0.6344827586206897,0.6344827586206897,1.2813197374343872,0.7488262910798122,0.7634899551718413,0.8310344827586207,0.8310344827586207
intraop025,ClinIntraOp-Pf-v1+motionx0p25_phasex0p25,paper,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/runs/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_baseline_mc_svd,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_stap,fusion_rank_product,1.4349414110183716,0.15000000596046448,0.2725731490842316,0.22056627236747745,0.522514534902213,426,12046,290,290,0.5811969609454837,0.23425611138092925,8.301510874979246e-05,0.0034482758620689655,0.9934298614561561,0.0,0.00016603021749958492,0.0,0.0,0.9367929890751837,0.0,0.001079196413747302,0.010344827586206896,0.010344827586206896,0.4202042520046234,0.2511737089201878,0.16984891250207537,0.6655172413793103,0.6655172413793103,0.22063124179840088,0.5,0.3998837788477503,0.8068965517241379,0.8068965517241379,0.09448552690446377,0.7488262910798122,0.6489291050971276,0.9241379310344827,0.9241379310344827
intraop025,ClinIntraOp-Pf-v1+motionx0p25_phasex0p25,paper,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/runs/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_baseline_mc_svd,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_stap,fusion_rank_min,1.4349414110183716,0.15000000596046448,0.3700172349268422,0.3102845666973684,0.5692003828184358,426,12046,290,290,0.5763883205147092,0.28937995790836973,8.301510874979246e-05,0.0034482758620689655,0.9955503116250041,0.0,0.00016603021749958492,0.0,0.0,0.9644800087809557,0.0,0.001079196413747302,0.006896551724137931,0.006896551724137931,0.5579950958490372,0.2511737089201878,0.15947202390835133,0.5689655172413793,0.5689655172413793,0.33207201957702637,0.5,0.41383031711771545,0.7655172413793103,0.7655172413793103,0.17593836411833763,0.7488262910798122,0.659222978582102,0.8793103448275862,0.8793103448275862
intraop025,ClinIntraOp-Pf-v1+motionx0p25_phasex0p25,paper,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/runs/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_baseline_mc_svd,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_stap,fusion_tail_fisher,1.4349414110183716,0.15000000596046448,1.947114383985459,1.7543485680407631,3.8349500915099837,426,12046,290,290,0.5666521682533076,0.12276185850736604,8.301510874979246e-05,0.0034482758620689655,12.343633470058736,0.0,0.00016603021749958492,0.0,0.0,9.163941507339471,0.0,0.001079196413747302,0.0034482758620689655,0.0034482758620689655,2.519373893737793,0.2511737089201878,0.2092810891582268,0.8517241379310345,0.8517241379310345,1.7043545842170715,0.5,0.4206375560351984,0.993103448275862,0.993103448275862,1.1176137626171112,0.7488262910798122,0.6429520172671426,1.0,1.0
intraop025,ClinIntraOp-Pf-v1+motionx0p25_phasex0p25,paper,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/runs/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_baseline_mc_svd,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_stap,fusion_tail_min,1.4349414110183716,0.15000000596046448,0.5525019090199633,0.44473756333113595,1.105262173076385,426,12046,290,290,0.5763883205147092,0.28937995790836973,8.301510874979246e-05,0.0034482758620689655,5.422795001268439,0.0,0.00016603021749958492,0.0,0.0,3.338361552953707,0.0,0.001079196413747302,0.006896551724137931,0.006896551724137931,0.8164344280958176,0.2511737089201878,0.15947202390835133,0.5689655172413793,0.5689655172413793,0.40357501804828644,0.5,0.41374730200896565,0.7655172413793103,0.7655172413793103,0.19351058080792427,0.7488262910798122,0.659222978582102,0.8793103448275862,0.8793103448275862
intraop025,ClinIntraOp-Pf-v1+motionx0p25_phasex0p25,paper,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/runs/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_baseline_mc_svd,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_stap,fusion_zsum,1.4349414110183716,0.15000000596046448,0.2841176621510949,0.10267980716996997,2.2547037754593227,426,12046,290,290,0.5630569904567702,0.09289299012465599,8.301510874979246e-05,0.0034482758620689655,23.342489913941243,0.0,0.00016603021749958492,0.0,0.0,9.068243298530541,0.0,0.001079196413747302,0.0,0.0,0.8902439773082733,0.2511737089201878,0.18885937240577785,0.8896551724137931,0.8896551724137931,0.20582497119903564,0.5,0.41241906026896896,0.9758620689655172,0.9758620689655172,-0.42104413360357285,0.7488262910798122,0.673999667939565,1.0,1.0
intraop025,ClinIntraOp-Pf-v1+motionx0p25_phasex0p25,paper,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/runs/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_baseline_mc_svd,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_stap,fusion_base_x_rankstap,1.4349414110183716,0.15000000596046448,3451013.5147114787,2901073.683772921,10018423.312068965,426,12046,290,290,0.5733526177820701,0.1613080783551886,8.301510874979246e-05,0.0034482758620689655,72574012.7400027,0.0,0.00016603021749958492,0.0,0.0,42120112.41999993,0.0,0.001079196413747302,0.0,0.0,4823511.125,0.2511737089201878,0.1706790635895733,0.7655172413793103,0.7655172413793103,2566682.5,0.5,0.4042835796114893,0.8931034482758621,0.8931034482758621,1245245.28125,0.7488262910798122,0.6480989540096298,0.9379310344827586,0.9379310344827586
intraop025,ClinIntraOp-Pf-v1+motionx0p25_phasex0p25,paper,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/runs/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_baseline_mc_svd,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_stap,fusion_base_x_tailstap,1.4349414110183716,0.15000000596046448,6785511.253907396,5893867.762694636,21737545.890517242,426,12046,290,290,0.5576331418139697,0.21486158329286062,8.301510874979246e-05,0.0034482758620689655,303790131.97601104,0.0,0.00016603021749958492,0.0,0.0,128485481.43999994,0.0,0.001079196413747302,0.0034482758620689655,0.0034482758620689655,9096615.25,0.2511737089201878,0.18030881620454922,0.6862068965517242,0.6862068965517242,3892978.75,0.5,0.416403785488959,0.8586206896551725,0.8586206896551725,1506920.3125,0.7488262910798122,0.6710111240245725,0.9275862068965517,0.9275862068965517
intraop025,ClinIntraOp-Pf-v1+motionx0p25_phasex0p25,paper,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/runs/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_baseline_mc_svd,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_stap,fusion_base_x_zstap_pos,1.4349414110183716,0.15000000596046448,2131952.605991417,1840505.9548732878,7361641.632266972,426,12046,290,290,0.5193586946439276,0.3496357455075279,8.301510874979246e-05,0.0034482758620689655,120232455.77600323,0.0,0.00016603021749958492,0.0,0.0,55201668.35999987,0.0,0.001079196413747302,0.0034482758620689655,0.0034482758620689655,2979688.1875,0.2511737089201878,0.19035364436327412,0.5482758620689655,0.5482758620689655,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
