run,profile,tier,seed,motion_scale,phase_scale,method,method_label,pipeline_label,headline_label,upstream_baseline_label,baseline_type,role,run_stap,eval_score,score_label,score_semantics,bundle_dir,score_file,T,H,W,prf_hz,motion_disp_rms_px,phase_rms_rad,n_h1_pf_main,n_h0_bg,n_h0_nuisance_pa,n_h1_alias_qc,auc_main_vs_bg,auc_main_vs_nuisance,fpr_floor_bg,fpr_floor_nuisance,thr@1e-04,tpr_main@1e-04,fpr_bg@1e-04,fpr_nuisance@1e-04,tpr_alias_qc@1e-04,thr@1e-03,tpr_main@1e-03,fpr_bg@1e-03,fpr_nuisance@1e-03,tpr_alias_qc@1e-03,thr_match_tpr@0p25,tpr_main_match@0p25,fpr_bg_match@0p25,fpr_nuisance_match@0p25,tpr_alias_qc_match@0p25,thr_match_tpr@0p5,tpr_main_match@0p5,fpr_bg_match@0p5,fpr_nuisance_match@0p5,tpr_alias_qc_match@0p5,thr_match_tpr@0p75,tpr_main_match@0p75,fpr_bg_match@0p75,fpr_nuisance_match@0p75,tpr_alias_qc_match@0p75
simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21,ClinIntraOp-Pf-v1,paper,21,0.25,0.25,baseline_hosvd,HOSVD,HOSVD,HOSVD (Baseline score),HOSVD,hosvd,baseline,0,vnext,Baseline score,baseline_score,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_baseline_hosvd,score_base.npy,64,128,128,1500.0,1.4349414110183716,0.15000000596046448,426,12046,290,290,0.8142051712566617,0.021693378662781284,8.301510874979246e-05,0.0034482758620689655,2878672.25,0.0,0.00033206043499916984,0.20689655172413793,0.20689655172413793,2008261.75,0.0,0.0013282417399966794,0.696551724137931,0.696551724137931,1118209.625,0.25821596244131456,0.026564834799933587,1.0,1.0,769941.0,0.5070422535211268,0.10526315789473684,1.0,1.0,496442.78125,0.755868544600939,0.3026730865017433,1.0,1.0
simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21,ClinIntraOp-Pf-v1,paper,21,0.25,0.25,stap,MC-SVD -> STAP,MC-SVD -> STAP,MC-SVD -> STAP (STAP detector),MC-SVD,mc_svd,stap,1,vnext,STAP detector,stap_detector_score_pre_ka,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21/simus_clinintraop_pf_v1_motionx0p25_phasex0p25_seed21_stap,score_stap_preka.npy,64,128,128,1500.0,1.4349414110183716,0.15000000596046448,426,12046,290,290,0.4970155483791008,0.41466731423020886,8.301510874979246e-05,0.0034482758620689655,1.633379385828973,0.0,0.00016603021749958492,0.0,0.0,1.5874979329109191,0.0,0.001079196413747302,0.0,0.0,1.3802508413791656,0.2511737089201878,0.24082683048314793,0.3482758620689655,0.3482758620689655,1.330786645412445,0.5,0.49975095467375064,0.6344827586206897,0.6344827586206897,1.2813197374343872,0.7488262910798122,0.7634899551718413,0.8310344827586207,0.8310344827586207
simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21,ClinIntraOp-Pf-v1,paper,21,0.5,0.5,baseline_mc_svd,MC-SVD,MC-SVD,MC-SVD (Baseline score),MC-SVD,mc_svd,baseline,0,vnext,Baseline score,baseline_score,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21/simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21_baseline_mc_svd,score_base.npy,64,128,128,1500.0,1.4786229133605957,0.30000001192092896,426,12046,290,290,0.6093294366898719,0.03742917273757487,8.301510874979246e-05,0.0034482758620689655,138646531.66000104,0.0,0.00016603021749958492,0.0,0.0,78769347.99999978,0.0,0.001079196413747302,0.0,0.0,8228470.875,0.2511737089201878,0.18968952349327578,0.996551724137931,0.996551724137931,5734426.0,0.5,0.3529802424041176,1.0,1.0,3984450.0,0.7488262910798122,0.5689855553710775,1.0,1.0
simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21,ClinIntraOp-Pf-v1,paper,21,0.5,0.5,baseline_svd_similarity,Adaptive Local SVD,Adaptive Local SVD,Adaptive Local SVD (Baseline score),Adaptive Local SVD,svd_similarity,baseline,0,vnext,Baseline score,baseline_score,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21/simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21_baseline_svd_similarity,score_base.npy,64,128,128,1500.0,1.4786229133605957,0.30000001192092896,426,12046,290,290,0.7487278811504258,0.012570827262425125,8.301510874979246e-05,0.0034482758620689655,46903220.62200014,0.0,0.00016603021749958492,0.0,0.0,21379140.28999999,0.0,0.001079196413747302,0.010344827586206896,0.010344827586206896,2636507.625,0.2511737089201878,0.11572306159721069,0.993103448275862,0.993103448275862,1744671.25,0.5,0.1981570645857546,1.0,1.0,1173719.65625,0.7488262910798122,0.33230948032541924,1.0,1.0
simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21,ClinIntraOp-Pf-v1,paper,21,0.5,0.5,baseline_local_svd,Local SVD,Local SVD,Local SVD (Baseline score),Local SVD,local_svd,baseline,0,vnext,Baseline score,baseline_score,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21/simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21_baseline_local_svd,score_base.npy,64,128,128,1500.0,1.4786229133605957,0.30000001192092896,426,12046,290,290,0.19874888826010464,0.14647887323943662,8.301510874979246e-05,0.0034482758620689655,61220454.98200043,0.0,0.00016603021749958492,0.0,0.0,41405986.99999999,0.0,0.001079196413747302,0.0,0.0,3425950.875,0.2511737089201878,0.7461397974431346,0.8931034482758621,0.8931034482758621,2443001.0,0.5,0.8694172339365764,1.0,1.0,1867720.34375,0.7488262910798122,0.9220488128839449,1.0,1.0
simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21,ClinIntraOp-Pf-v1,paper,21,0.5,0.5,baseline_rpca,RPCA,RPCA,RPCA (Baseline score),RPCA,rpca,baseline,0,vnext,Baseline score,baseline_score,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21/simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21_baseline_rpca,score_base.npy,64,128,128,1500.0,1.4786229133605957,0.30000001192092896,426,12046,290,290,0.4455579706586411,0.02895418487939129,8.301510874979246e-05,0.0034482758620689655,892229858.8800132,0.0,0.00016603021749958492,0.0,0.0,458362961.27999705,0.0,0.001079196413747302,0.0,0.0,11552353.25,0.2511737089201878,0.3994687033040013,0.996551724137931,0.996551724137931,6232267.5,0.5,0.5696496762410759,1.0,1.0,3147435.3125,0.7488262910798122,0.7103602855719741,1.0,1.0
simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21,ClinIntraOp-Pf-v1,paper,21,0.5,0.5,baseline_hosvd,HOSVD,HOSVD,HOSVD (Baseline score),HOSVD,hosvd,baseline,0,vnext,Baseline score,baseline_score,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21/simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21_baseline_hosvd,score_base.npy,64,128,128,1500.0,1.4786229133605957,0.30000001192092896,426,12046,290,290,0.7705080446707029,0.07077869515946253,8.301510874979246e-05,0.0034482758620689655,2755216.0,0.009389671361502348,0.00033206043499916984,0.10344827586206896,0.10344827586206896,2235270.25,0.018779342723004695,0.0013282417399966794,0.3724137931034483,0.3724137931034483,1066302.125,0.2535211267605634,0.04798273285738004,0.9862068965517241,0.9862068965517241,713362.8125,0.5023474178403756,0.16470197575958825,1.0,1.0,475252.125,0.755868544600939,0.3725718080690686,1.0,1.0
simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21,ClinIntraOp-Pf-v1,paper,21,0.5,0.5,stap,MC-SVD -> STAP,MC-SVD -> STAP,MC-SVD -> STAP (STAP detector),MC-SVD,mc_svd,stap,1,vnext,STAP detector,stap_detector_score_pre_ka,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21/simus_clinintraop_pf_v1_motionx0p5_phasex0p5_seed21_stap,score_stap_preka.npy,64,128,128,1500.0,1.4786229133605957,0.30000001192092896,426,12046,290,290,0.4930334539195993,0.37501214181641573,8.301510874979246e-05,0.0034482758620689655,1.8302393142581213,0.0,0.00016603021749958492,0.0,0.0,1.6364812314510337,0.0,0.001079196413747302,0.0,0.0,1.3767842054367065,0.2511737089201878,0.24721899385688195,0.4379310344827586,0.4379310344827586,1.3286154866218567,0.5,0.5040677403287398,0.6655172413793103,0.6655172413793103,1.2788526713848114,0.7488262910798122,0.7658143782168355,0.8448275862068966,0.8448275862068966
simus_clinintraop_pf_v1_motionx1_phasex1_seed21,ClinIntraOp-Pf-v1,paper,21,1.0,1.0,baseline_mc_svd,MC-SVD,MC-SVD,MC-SVD (Baseline score),MC-SVD,mc_svd,baseline,0,vnext,Baseline score,baseline_score,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx1_phasex1_seed21/simus_clinintraop_pf_v1_motionx1_phasex1_seed21_baseline_mc_svd,score_base.npy,64,128,128,1500.0,1.6264997720718384,0.6000000238418579,426,12046,290,290,0.5903763663390493,0.03568075117370892,8.301510874979246e-05,0.0034482758620689655,125842653.46400137,0.0,0.00016603021749958492,0.0,0.0,81298200.83999999,0.0,0.001079196413747302,0.0,0.0,7155676.5,0.2511737089201878,0.21243566329071892,0.996551724137931,0.996551724137931,5005362.0,0.5,0.3710775361115723,1.0,1.0,3440984.5625,0.7488262910798122,0.592810891582268,1.0,1.0
simus_clinintraop_pf_v1_motionx1_phasex1_seed21,ClinIntraOp-Pf-v1,paper,21,1.0,1.0,baseline_svd_similarity,Adaptive Local SVD,Adaptive Local SVD,Adaptive Local SVD (Baseline score),Adaptive Local SVD,svd_similarity,baseline,0,vnext,Baseline score,baseline_score,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx1_phasex1_seed21/simus_clinintraop_pf_v1_motionx1_phasex1_seed21_baseline_svd_similarity,score_base.npy,64,128,128,1500.0,1.6264997720718384,0.6000000238418579,426,12046,290,290,0.652800999922831,0.015112514165452486,8.301510874979246e-05,0.0034482758620689655,58382005.19200011,0.0,0.00016603021749958492,0.0,0.0,35588594.299999945,0.0,0.001079196413747302,0.0,0.0,3279635.5625,0.2511737089201878,0.1760750456583098,1.0,1.0,2300494.5,0.5,0.3009297692179977,1.0,1.0,1620558.3125,0.7488262910798122,0.4766727544413083,1.0,1.0
simus_clinintraop_pf_v1_motionx1_phasex1_seed21,ClinIntraOp-Pf-v1,paper,21,1.0,1.0,baseline_local_svd,Local SVD,Local SVD,Local SVD (Baseline score),Local SVD,local_svd,baseline,0,vnext,Baseline score,baseline_score,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx1_phasex1_seed21/simus_clinintraop_pf_v1_motionx1_phasex1_seed21_baseline_local_svd,score_base.npy,64,128,128,1500.0,1.6264997720718384,0.6000000238418579,426,12046,290,290,0.1950857004331596,0.16415735794074793,8.301510874979246e-05,0.0034482758620689655,53856361.92800285,0.0,0.00016603021749958492,0.0,0.0,35406117.49999991,0.0,0.001079196413747302,0.0,0.0,3493168.4375,0.2511737089201878,0.7634069400630915,0.8344827586206897,0.8344827586206897,2609492.5,0.5,0.876390503071559,0.9896551724137931,0.9896551724137931,1957265.5625,0.7488262910798122,0.9343350489789142,1.0,1.0
simus_clinintraop_pf_v1_motionx1_phasex1_seed21,ClinIntraOp-Pf-v1,paper,21,1.0,1.0,baseline_rpca,RPCA,RPCA,RPCA (Baseline score),RPCA,rpca,baseline,0,vnext,Baseline score,baseline_score,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx1_phasex1_seed21/simus_clinintraop_pf_v1_motionx1_phasex1_seed21_baseline_rpca,score_base.npy,64,128,128,1500.0,1.6264997720718384,0.6000000238418579,426,12046,290,290,0.37093732632108994,0.031852031730613566,8.301510874979246e-05,0.0034482758620689655,735235259.3920375,0.0,0.00016603021749958492,0.0,0.0,397522112.1599981,0.0,0.001079196413747302,0.0,0.0,13800379.75,0.2511737089201878,0.47874813216005313,0.9896551724137931,0.9896551724137931,7634123.0,0.5,0.6531628756433671,1.0,1.0,3891694.4375,0.7488262910798122,0.7897227295367757,1.0,1.0
simus_clinintraop_pf_v1_motionx1_phasex1_seed21,ClinIntraOp-Pf-v1,paper,21,1.0,1.0,baseline_hosvd,HOSVD,HOSVD,HOSVD (Baseline score),HOSVD,hosvd,baseline,0,vnext,Baseline score,baseline_score,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx1_phasex1_seed21/simus_clinintraop_pf_v1_motionx1_phasex1_seed21_baseline_hosvd,score_base.npy,64,128,128,1500.0,1.6264997720718384,0.6000000238418579,426,12046,290,290,0.7196190035224909,0.04727213857859802,8.301510874979246e-05,0.0034482758620689655,3279445.2083750563,0.0,0.00016603021749958492,0.04827586206896552,0.04827586206896552,2293510.25,0.0,0.0013282417399966794,0.2206896551724138,0.2206896551724138,928905.75,0.2535211267605634,0.08185289722729537,0.9586206896551724,0.9586206896551724,626772.875,0.5023474178403756,0.21434501079196414,1.0,1.0,396865.34375,0.7511737089201878,0.42478831147268803,1.0,1.0
simus_clinintraop_pf_v1_motionx1_phasex1_seed21,ClinIntraOp-Pf-v1,paper,21,1.0,1.0,stap,MC-SVD -> STAP,MC-SVD -> STAP,MC-SVD -> STAP (STAP detector),MC-SVD,mc_svd,stap,1,vnext,STAP detector,stap_detector_score_pre_ka,runs/sim_eval/simus_motion_ladder_intraop_paper_seed21/eval/simus_clinintraop_pf_v1_motionx1_phasex1_seed21/simus_clinintraop_pf_v1_motionx1_phasex1_seed21_stap,score_stap_preka.npy,64,128,128,1500.0,1.6264997720718384,0.6000000238418579,426,12046,290,290,0.46022475268902696,0.34398575360207223,8.301510874979246e-05,0.0034482758620689655,1.704176236987114,0.0,0.00016603021749958492,0.0,0.0,1.5997737360000606,0.0,0.001079196413747302,0.0034482758620689655,0.0034482758620689655,1.3786274790763855,0.2511737089201878,0.297609164868006,0.42758620689655175,0.42758620689655175,1.3339553475379944,0.5,0.539183131329902,0.7137931034482758,0.7137931034482758,1.2818781435489655,0.7488262910798122,0.8026730865017433,0.9,0.9
simus_clinmobile_pf_v1_motionx0_phasex0_seed21,ClinMobile-Pf-v1,paper,21,0.0,0.0,baseline_mc_svd,MC-SVD,MC-SVD,MC-SVD (Baseline score),MC-SVD,mc_svd,baseline,0,vnext,Baseline score,baseline_score,runs/sim_eval/simus_motion_ladder_mobile_paper_seed21/eval/simus_clinmobile_pf_v1_motionx0_phasex0_seed21/simus_clinmobile_pf_v1_motionx0_phasex0_seed21_baseline_mc_svd,score_base.npy,64,128,128,1500.0,0.0,0.0,426,12046,348,348,0.9523438711854947,0.13588716205277643,8.301510874979246e-05,0.0028735632183908046,9064968.158000039,0.20892018779342722,0.00016603021749958492,0.8362068965517241,0.8362068965517241,8327368.214999995,0.25586854460093894,0.001079196413747302,0.8620689655172413,0.8620689655172413,8380381.0,0.2511737089201878,0.0009961813049975095,0.8591954022988506,0.8591954022988506,4643115.0,0.5,0.02930433338867674,0.9655172413793104,0.9655172413793104,2659089.5625,0.7488262910798122,0.06201228623609497,0.9913793103448276,0.9913793103448276
simus_clinmobile_pf_v1_motionx0_phasex0_seed21,ClinMobile-Pf-v1,paper,21,0.0,0.0,baseline_svd_similarity,Adaptive Local SVD,Adaptive Local SVD,Adaptive Local SVD (Baseline score),Adaptive Local SVD,svd_similarity,baseline,0,vnext,Baseline score,baseline_score,runs/sim_eval/simus_motion_ladder_mobile_paper_seed21/eval/simus_clinmobile_pf_v1_motionx0_phasex0_seed21/simus_clinmobile_pf_v1_motionx0_phasex0_seed21_baseline_svd_similarity,score_base.npy,64,128,128,1500.0,0.0,0.0,426,12046,348,348,0.9523438711854947,0.13588716205277643,8.301510874979246e-05,0.0028735632183908046,9064968.953500038,0.20892018779342722,0.00016603021749958492,0.8362068965517241,0.8362068965517241,8327369.214999995,0.25586854460093894,0.001079196413747302,0.8620689655172413,0.8620689655172413,8380382.5,0.2511737089201878,0.0009961813049975095,0.8591954022988506,0.8591954022988506,4643115.5,0.5,0.02930433338867674,0.9655172413793104,0.9655172413793104,2659089.4375,0.7488262910798122,0.06201228623609497,0.9913793103448276,0.9913793103448276
